Manufacturer,Model,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Subaru,Legacy,No,$0,"373,278",1," Left Rear Damage, Impact Medium - Left Side, Impact Medium - Right Side, Impact Light - Rear, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006910022/2008-subaru-legacy-station-wagon?referringPage=SearchResults
CLAAS,Jaguar,No,$0,N/A,0," Impact Heavy - Right Side, Selling De-Registered","Automatic,",N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000006930031/2005-claas-jaguar-harvester?referringPage=SearchResults
Toyota,Vitz,No,$0,"214,798",1," Front Damage, Impact Light - Front, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930039/2006-toyota-vitz-hatch?referringPage=SearchResults
Toyota,Corolla,No,$0,"161,579",1," Front Damage, Rear Damage, Right Rear Damage, Right Side Damage, Impact Heavy - Rear, Impact Medium - Front, Impact Medium - Right Side, Underbody Damage, Selling De-Registered","5spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930076/2005-toyota-corolla-runx-hatch?referringPage=SearchResults
Citroen,C4,No,$300,N/A,2," Front Damage, Impact Heavy - Front, Selling De-Registered","5spd Manual,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006930078/2006-citroen-c4-1-6-sx-5dr-5sp-m-d-hatch?referringPage=SearchResults
Toyota,Corolla,No,$0,N/A,0," Rear Damage, Impact Heavy - Rear, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930080/2013-toyota-corolla-gx-1-8p-hatch-cv-hatch?referringPage=SearchResults
Volkswagen,Golf 2.0 Convertible,No,$25,N/A,0," Airbags Deployed, Impact Heavy - Front, Selling De-Registered",N/A,4,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006900122/2000-volkswagen-golf-2-0-convertible-cabriolet?referringPage=SearchResults
Mercedes-Benz,ML500,No,$0,N/A,0," Airbags Deployed, Front Damage, Interior Damage, Right Front Damage, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930153/2008-mercedes-benz-ml500-station-wagon?referringPage=SearchResults
Nissan,Wingroad,No,$0,N/A,1," Front Damage, Impact Heavy - Front, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930155/2009-nissan-wingroad-station-wagon?referringPage=SearchResults
Audi,A6,Yes,$0,N/A,1," Front Damage, Impact Heavy - Front, Selling Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930181/2012-audi-a6-2-8-quattro-sedan?referringPage=SearchResults
