Manufacturer,Model,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Toyota,Corolla H/B MAN,No,$300,"276,090",1," Rear Damage, Impact Heavy - Front, Impact Heavy - Rear, Selling De-Registered","5spd Manual,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006830115/1994-toyota-corolla-h-b-man-hatch?referringPage=SearchResults
Nissan,Atlas,No,$0,N/A,2," Front Damage, Impact Heavy - Front, Impact Heavy - Roof, Impact Heavy - Left Side, Selling De-Registered","Manual H/L,",3,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006780144/1995-nissan-atlas-flat-deck?referringPage=SearchResults
Polaris,Sportsman 500,No,$0,N/A,0," Engine Damage, Water Damage, Selling De-Registered","Automatic,",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006760155/2003-polaris-sportsman-500-quad-bike?referringPage=SearchResults
Toyota,Landcruiser,No,N/A,"206,068",0," Engine Damage, Left Front Damage, Selling De-Registered","5spd Manual,",3,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006820156/2012-toyota-landcruiser-4-5td-4wd-c-c-5m-cab-chassis?referringPage=SearchResults
Mazda,Premacy,No,$300,N/A,1," Left Side Damage, Rear Damage, Selling De-Registered","Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006790172/2009-mazda-premacy-station-wagon?referringPage=SearchResults
PATCHELL,3SH,No,N/A,N/A,, Selling Registered,N/A,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000006620287/2003-patchell-3sh-mfea-log-trailer?referringPage=SearchResults
Maserati,Levante,Yes,N/A,"75,741",1," Front Damage, Impact Heavy - Front, Selling Registered","8spd Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006760298/2017-maserati-levante-3-0dt-4wd-8at-station-wagon?referringPage=SearchResults
BMW,Mini,No,$600,N/A,1," Impact Heavy - Front, Selling De-Registered",N/A,4,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006810295/2005-bmw-mini-cooper-hatch?referringPage=SearchResults
Isuzu,D-max,No,N/A,"269,634",1," Front Damage, Impact Heavy - Front, Selling De-Registered","Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006820295/2015-isuzu-d-max-ls-dc-3-0d-4wd-5at--utility?referringPage=SearchResults
Nissan,Murano,No,$550,N/A,0," Right Front Damage, Right Rear Damage, Right Side Damage, Impact Heavy - Rear, Impact Heavy - Right Side, Suspension Damage, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006810300/2007-nissan-murano-station-wagon?referringPage=SearchResults
Toyota,Altezza,No,$400,N/A,0," Front Damage, Impact Heavy - Front, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006830323/2002-toyota-altezza-sedan?referringPage=SearchResults
Suzuki,Swift,No,$425,N/A,0," Right Rear Damage, Impact Heavy - Rear, Impact Heavy - Right Side, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006830325/2006-suzuki-swift-sport-hatch?referringPage=SearchResults
Mazda,Atenza,No,$400,N/A,0," Front Damage, Has Key, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006830326/2006-mazda-atenza-hatch?referringPage=SearchResults
Suzuki,Swift,No,$400,"135,909",2," Rear Damage, Impact Heavy - Rear, Selling De-Registered","4spd Manual,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006830327/2006-suzuki-swift-hatch?referringPage=SearchResults
Daihatsu,Sirion,No,$300,"288,790",1," Right Side Damage, Impact Heavy - Right Side, Selling De-Registered","4spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006830330/2007-daihatsu-sirion-1-3p-hatch-5m-hatch?referringPage=SearchResults
Mazda,Atenza,No,$300,N/A,1," Ignition Damage, Left Rear Damage, Right Rear Damage, Right Side Damage, Vandalised - Entire Vehicle, Stolen & Recovered, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006830337/2003-mazda-atenza-wagon-station-wagon?referringPage=SearchResults
Toyota,Corolla,No,N/A,"199,819",0," Chassis Damage, Impact Heavy - Front, Selling De-Registered","5spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006830343/2015-toyota-corolla-gx-1-8p-cvt-ha-4dr--hatch?referringPage=SearchResults
Audi,A3,No,$400,"146,994",1," Right Rear Damage, Impact Light - Rear, Impact Light - Right Side, Suspension Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006830363/2007-audi-a3-hatch?referringPage=SearchResults
Can-Am,Ryker Tricycle,No,$0,N/A,0, Selling De-Registered,"Automatic,",N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000006780379/2022-can-am-ryker-tricycle-motorcycle?referringPage=SearchResults
BAILEY,ranger 500-5 front window,No,$0,N/A,0," Glass Broken, Selling De-Registered",N/A,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000006690461/2008-bailey-ranger-500-5-front-window-caravn-windscreen-only?referringPage=SearchResults
Toyota,Highlander,No,N/A,N/A,1," Left Rear Damage, Rear Damage, Impact Heavy - Rear, Selling De-Registered","5spd Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006820484/2011-toyota-highlander-3-5p-4wd-wagon5-5a-station-wagon?referringPage=SearchResults
Nissan,Navara,No,N/A,"176,600",1," Left Front Damage, Impact Heavy - Front, Impact Heavy - Left Side, Suspension Damage, Selling De-Registered","Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006820486/2013-nissan-navara-d-c-2-5d-4wd-st-x-a-dual-cab-chassis?referringPage=SearchResults
Mazda,MAZDA6,No,$600,N/A,1," Right Rear Damage, Impact Heavy - Rear, Impact Heavy - Right Side, Selling De-Registered","5spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006820499/2011-mazda-mazda6-sedan-glx-2-0-5at-sedan?referringPage=SearchResults
HOMEBUILT,Trailer,No,$0,N/A,0," Rolled, Selling De-Registered",N/A,N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006520501/2015-homebuilt-trailer-concrete-mixer?referringPage=SearchResults
HOIST,6.3 Tonne,No,$0,N/A,0," Water Damage, Selling De-Registered",N/A,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000006790524/2023-hoist-6-3-tonne-hoist-rotary?referringPage=SearchResults
Mazda,Axela,No,$300,"219,491",0," Left Rear Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006820555/2005-mazda-axela-sedan?referringPage=SearchResults
Isuzu,ELF,No,$0,"216,471",1," Impact Light - Left Side, Selling Registered","5spd Manual,",3,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006810573/2012-isuzu-elf-truck-gvm-4-135kg?referringPage=SearchResults
Isuzu,Nknkr 55E,No,$0,"4,251,053",0," No Keys, Rear Damage, Selling De-Registered","Automatic, Fuel Type, Diese",N/A,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006810581/1989-isuzu-nknkr-55e-truck-gvm-4-000kg?referringPage=SearchResults
Toyota,Landcruiser,Yes,N/A,"256,844",0," Ignition Damage, Left Front Damage, Left Rear Damage, Vandalised - Interior, Stolen & Recovered, Selling Registered","Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006790603/1997-toyota-landcruiser-prado-station-wagon?referringPage=SearchResults
Mazda,MAZDA6,No,$300,"375,532",1," Right Rear Damage, Impact Medium - Left Side, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006830656/2004-mazda-mazda6-wagon-gsx-2-3-4-aut-station-wagon?referringPage=SearchResults
Toyota,Prius,No,N/A,"88,415",1," Right Side Damage, Impact Heavy - Front, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000006820683/2019-toyota-prius-hatch?referringPage=SearchResults
Toyota,Hilux,No,N/A,"328,393",0," Chassis Damage, Left Side Damage, Rear Damage, Selling De-Registered","5spd Manual,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006820739/2006-toyota-hilux-3-0td-2wd-d-c-ute-5-utility?referringPage=SearchResults
Nissan,March,No,$300,N/A,1," Glass Broken, Right Front Damage, Impact Heavy - Front, Impact Heavy - Right Side, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006830734/2004-nissan-march-hatch?referringPage=SearchResults
Ford,Laser,No,$150,"235,518",1," Rear Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006800742/2000-ford-laser-1-6-lx-5dr-auto-hatch?referringPage=SearchResults
CROPLINER,920 DSV Electrionic Controlle,No,$0,N/A,0," Interior Damage, Water Damage, Selling De-Registered",N/A,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000006730869/2000-cropliner-920-dsv-electrionic-controlle-electrionic-controller?referringPage=SearchResults
Mitsubishi,Colt,No,$200,"110,478",1," Left Side Damage, Roof Damage, Impact Heavy - Left Side, Impact Heavy - Right Side, Selling De-Registered","3spd CVT,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006780862/2004-mitsubishi-colt-1-5p-5dr-hatch-hatch?referringPage=SearchResults
Mitsubishi,Outlander,No,$550,"294,811",2," Rear Damage, Impact Medium - Rear, Selling De-Registered","CVT,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006820878/2007-mitsubishi-outlander-2-4p-awd-ls-wagon-station-wagon?referringPage=SearchResults
Kawasaki,ex,No,$0,"44,744",1, Selling De-Registered,N/A,N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006810884/2012-kawasaki-ex-250j-motorcycle?referringPage=SearchResults
Caterpillar,313-07,No,$0,N/A,0," Front Damage, Fresh Water Damage, Transmission Failure, Water Damage, Selling De-Registered",Automati,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000006810887/2022-caterpillar-313-07-excavator?referringPage=SearchResults
