Manufacturer,Model,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Mitsubishi,Triton,No,N/A,"101,413",1," Impact Medium - Front, Impact Medium - Rear, Impact Medium - Left Side, Impact Medium - Right Side, Selling De-Registered","Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006600004/2013-mitsubishi-triton-2wd-2-5d-d-cab-gl-m-dual-cab-utility?referringPage=SearchResults
Nissan,Tiida,No,$0,N/A,0," Ignition Damage, Rear Damage, Impact Heavy - Rear, Impact Light - Left Side, Impact Light - Right Side, Underbody Damage, Stolen & Recovered, Selling De-Registered","CVT,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006680018/2012-nissan-tiida-sedan?referringPage=SearchResults
Mazda,BT-50,No,N/A,N/A,1," Engine Damage, Fire Damage, Fire Damage Engine, Fire - Engine, Selling De-Registered","6spd Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006680019/2022-mazda-bt-50-gsx-d-c-w-s-3-0dt-utility?referringPage=SearchResults
Toyota,Aqua,No,$0,N/A,0," Water Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000006680020/2015-toyota-aqua-hatch?referringPage=SearchResults
Toyota,Caldina,No,$600,"252,218",1," Front Damage, Left Front Damage, Right Front Damage, Impact Medium - Front, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006680052/2006-toyota-caldina-station-wagon?referringPage=SearchResults
Nissan,Maxima,No,$0,"160,501",0," Right Side Damage, Selling De-Registered","5spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006680059/2007-nissan-maxima-3-5-petrol-si-sedan?referringPage=SearchResults
Nissan,Skyline,No,$0,"204,271",0," Right Rear Damage, Impact Medium - Right Side, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006680061/2006-nissan-skyline-sedan?referringPage=SearchResults
BMW,323i,No,$600,N/A,0," Stolen & Recovered, Selling De-Registered","6spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006680062/2006-bmw-323i-sedan?referringPage=SearchResults
Subaru,Impreza,No,$600,N/A,0," Ignition Damage, Rear Damage, Impact Heavy - Rear, Vandalised - Interior, Stolen & Recovered, Selling De-Registered","CVT,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006680063/2014-subaru-impreza-g4-sedan?referringPage=SearchResults
Toyota,Premio,No,$0,N/A,2," Right Side Damage, Impact Medium - Right Side, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006680065/2004-toyota-premio-sedan?referringPage=SearchResults
Nissan,Bluebird,No,$600,"130,635",1," Right Rear Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006680066/2007-nissan-bluebird-sylphy-sedan?referringPage=SearchResults
Nissan,Note,No,$0,N/A,0," Front Damage, Impact Heavy - Front, Airbags Deployed, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006680070/2010-nissan-note-hatch?referringPage=SearchResults
WOODEN,Boat on trailer,No,N/A,N/A,0," Stolen & Recovered, Selling De-Registered",N/A,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000006590074/1970-wooden-boat-on-trailer-boat---trailer---outboar?referringPage=SearchResults
Honda,Jazz,No,$0,N/A,0," Engine Damage, Front Damage, Selling De-Registered","CVT,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006620089/2007-honda-jazz-1-3i-5d-cvt-hatch-hatch?referringPage=SearchResults
Toyota,Corolla,No,$750,"153,153",1," Stolen & Recovered, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006640100/2004-toyota-corolla-fielder-station-wagon?referringPage=SearchResults
Nissan,Sunny,No,$0,"397,597",1," Left Rear Damage, Rear Damage, Impact Heavy - Rear, Impact Light - Front, Selling De-Registered","4spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006670110/1999-nissan-sunny-sedan?referringPage=SearchResults
Volkswagen,Polo,No,$0,"14,966",0," Front Damage, Selling De-Registered","5spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006680111/2013-volkswagen-polo-63kw-7dsg-hatch?referringPage=SearchResults
Toyota,Corolla,No,$600,"200,298",1," Front Damage, Right Side Damage, Impact Medium - Front, Selling De-Registered","Manual,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006680126/2004-toyota-corolla-1-8p-gl-hatch5-5m-hatch?referringPage=SearchResults
Toyota,OPA,No,$0,"144,444",1," Left Side Damage, Impact Medium - Left Side, Impact Light - Rear, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006670123/2004-toyota-opa-hatch?referringPage=SearchResults
Subaru,XV,No,$950,"119,400",2," Left Side Damage, Impact Heavy - Left Side, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006670127/2012-subaru-xv-hatch?referringPage=SearchResults
Mazda,Atenza,Yes,$0,"175,611",2," Right Side Damage, Selling Registered","4spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006670128/2002-mazda-atenza-station-wagon?referringPage=SearchResults
Mazda,Atenza,No,$0,"256,602",0," Front Damage, Ignition Damage, Right Rear Damage, Impact Medium - Front, Stolen & Recovered, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006680147/2003-mazda-atenza-station-wagon?referringPage=SearchResults
Toyota,Markx,No,$0,N/A,0," Front Damage, Glass Broken, Ignition Damage, Rear Damage, Right Rear Damage, Dismantled - Interior, Stolen & Recovered, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006680188/2005-toyota-markx-250g-sedan?referringPage=SearchResults
Steelbro,5 Axle,No,N/A,N/A,, Selling Registered,N/A,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000006540197/1994-steelbro-5-axle-mcjla-b-train?referringPage=SearchResults
Honda,fit,No,$0,"164,660",1," Rear Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006680215/2008-honda-fit-hatch?referringPage=SearchResults
Audi,A4,Yes,"$1,100",N/A,0," Front Damage, Right Side Damage, Impact Light - Front, Stolen & Recovered, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006680221/2008-audi-a4-station-wagon?referringPage=SearchResults
Toyota,Wish,No,$0,"224,142",1," Front Damage, Impact Medium - Front, Selling De-Registered","4spd Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006680223/2005-toyota-wish-station-wagon?referringPage=SearchResults
Honda,Civic,No,$0,"110,099",1," Rear Damage, Selling De-Registered","5spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006680227/2008-honda-civic-1-8s-sedan?referringPage=SearchResults
Holden,Barina Spark,No,$0,"131,597",1," Left Rear Damage, Impact Heavy - Rear, Suspension Damage, Selling De-Registered","4spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006680228/2015-holden-barina-spark-cd-1-2p-4at-ha-4dr--hatch?referringPage=SearchResults
Nissan,Murano,No,N/A,N/A,, Impact Heavy - Front,"Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006660229/2011-nissan-murano-4d-station-wagon?referringPage=SearchResults
Steelbro,5 Axle,No,N/A,N/A,, Selling Registered,N/A,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000006540220/1994-steelbro-5-axle-mcjla-b-train?referringPage=SearchResults
Suzuki,Swift,No,$0,"57,196",0," Has Key, Right Side Damage, Selling De-Registered","4spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006660230/2008-suzuki-swift-hatch?referringPage=SearchResults
Subaru,Forester,No,$0,"273,791",0," Ignition Damage, Rear Damage, Impact Medium - Rear, Dismantled - Interior, Stolen & Recovered, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006680245/2003-subaru-forester-station-wagon?referringPage=SearchResults
