Manufacturer,Model,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Mercedes-Benz,Vito,No,N/A,N/A,2," Airbags Deployed, Left Front Damage, Impact Medium - Left Side, Impact Light - Front, Impact Light - Right Side, Selling De-Registered","7spd Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006890013/2019-mercedes-benz-vito-114-crew-cab-2-1d-van?referringPage=SearchResults
TRAILER,Wireco Built,No,$400,N/A,0," Stolen & Recovered, Selling De-Registered",N/A,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000006890036/2008-trailer-wireco-built-trailer?referringPage=SearchResults
Peugeot,Partner,No,$0,"65,900",1," Front Damage, Airbags Deployed, Impact Light - Front, Selling De-Registered","5spd Manual,",3,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006890046/2017-peugeot-partner-lwb-facelift-1-6d-panel-van?referringPage=SearchResults
Toyota,Hiace,No,N/A,"257,983",1," Right Side Damage, Impact Heavy - Right Side, Selling De-Registered","5spd Manual,",3,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006880087/2005-toyota-hiace-2-5tdzl-van-5m-3sea-van?referringPage=SearchResults
Toyota,RAV4,No,N/A,"96,630",1," Front Damage, Rear Damage, Impact Heavy - Front, Impact Heavy - Rear, Selling De-Registered","CVT,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006860101/2017-toyota-rav4-gxl-suv-2-0p-cvt-sw-station-wagon?referringPage=SearchResults
Subaru,Outback,No,$0,N/A,1," Rear Damage, Impact Heavy - Rear, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870103/2010-subaru-outback-3-6r-premium-station-wagon?referringPage=SearchResults
Toyota,Hilux,No,N/A,N/A,1," Front Damage, Impact Heavy - Front, Selling De-Registered","5spd Manual,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006890113/2001-toyota-hilux-3-0d-sr5-d-c-ute-5m-station-wagon?referringPage=SearchResults
Holden,Cascada,No,$0,N/A,1," Malicious/Vandalised, Water Damage, Selling De-Registered","6spd Automatic,",4,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006890152/2017-holden-cascada-1-6p-6at-coup%C3%A9?referringPage=SearchResults
Honda,Civic,Yes,$0,N/A,1," Glass Broken, Ignition Damage, Left Rear Damage, Vandalised - Interior, Impact Medium - Left Side, Impact Light - Front, Selling Registered","4spd Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000006890163/2004-honda-civic-hybrid-sedan?referringPage=SearchResults
Nissan,Tiida,Yes,$0,"130,068",1," Left Rear Damage, Left Side Damage, Impact Light - Left Side, Selling Registered","CVT,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006890164/2006-nissan-tiida-hatch?referringPage=SearchResults
Audi,A8,No,$0,"103,759",1," Front Damage, Impact Medium - Front, Selling De-Registered","6spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870270/2008-audi-a8-sedan?referringPage=SearchResults
Toyota,RAV4,No,N/A,N/A,1," Front Damage, Impact Heavy - Front, Airbags Deployed, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000006870274/2023-toyota-rav4-gx-2-5ph-4wd-hd-station-wagon?referringPage=SearchResults
Suzuki,Escudo,Yes,$0,"87,912",0," Impact Heavy - Front, Stolen & Recovered, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006890349/2007-suzuki-escudo-station-wagon?referringPage=SearchResults
Toyota,Vitz,No,N/A,"98,718",2," Glass Broken, Ignition Damage, Vandalised - Interior, Stolen & Recovered, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006880388/2009-toyota-vitz-hatch?referringPage=SearchResults
Toyota,Hilux,No,N/A,"26,842",1," Right Rear Damage, Selling De-Registered","Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006860418/2022-toyota-hilux-sr-td-dc-2-8dt-utility?referringPage=SearchResults
Toyota,Hiace,No,$0,"414,708",1," Front Damage, Selling De-Registered","Automatic,",11,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006890513/1998-toyota-hiace-2-8d-zl-van-5m-van?referringPage=SearchResults
ELDDIS,Avante 556,No,"$4,200",N/A,0, Selling De-Registered,N/A,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000006890514/2012-elddis-avante-556-caravan?referringPage=SearchResults
Subaru,Outback,No,$0,"209,832",1," Left Rear Damage, Impact Light - Rear, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006890518/2007-subaru-outback-station-wagon?referringPage=SearchResults
Toyota,Aqua,No,$0,N/A,1," Front Damage, Impact Heavy - Front, Selling De-Registered","3spd CVT,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000006890549/2013-toyota-aqua-hatch?referringPage=SearchResults
Honda,Stream,No,$0,"227,627",1," Left Front Damage, Left Side Damage, Impact Medium - Left Side, Selling De-Registered","Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006890560/2007-honda-stream-station-wagon?referringPage=SearchResults
Mitsubishi,Delica,No,$0,"165,119",2," Right Front Damage, Impact Medium - Right Side, Selling De-Registered","Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006890562/2010-mitsubishi-delica-station-wagon?referringPage=SearchResults
Mitsubishi,Triton,No,N/A,"375,532",0," Chassis Damage, Front Damage, Glass Broken, Left Front Damage, Rear Damage, Right Side Damage, Impact Heavy - Front, Selling De-Registered","Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006890569/2011-mitsubishi-triton-utility?referringPage=SearchResults
