Manufacturer,Model,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
TRAILER,Wireco Built,No,$0,N/A,0," Stolen & Recovered, Selling De-Registered",N/A,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000006890036/2008-trailer-wireco-built-trailer?referringPage=SearchResults
Mazda,Demio,No,$0,N/A,0," Front Damage, Left Front Damage, Left Rear Damage, Rear Damage, Right Front Damage, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006850035/2011-mazda-demio-hatch?referringPage=SearchResults
TRAILER,Message,No,N/A,N/A,, Dismantled - Entire Vehicle,N/A,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000006900054/2018-trailer-message-trailer?referringPage=SearchResults
Audi,A4,No,$0,1,1," Front Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006900115/2004-audi-a4-station-wagon?referringPage=SearchResults
Nissan,Wingroad,No,$700,"207,400",1," Rear Damage, Impact Light - Front, Impact Light - Rear, Impact Light - Left Side, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006900140/2005-nissan-wingroad-hatch?referringPage=SearchResults
Holden,Cascada,No,"$1,300",N/A,1," Malicious/Vandalised, Water Damage, Selling De-Registered","6spd Automatic,",4,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006890152/2017-holden-cascada-1-6p-6at-coup%C3%A9?referringPage=SearchResults
Mazda,MAZDA3,No,$0,"66,792",0," Front Damage, Has Key, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006860188/2004-mazda-mazda3-sedan-gsx-2-0-sedan?referringPage=SearchResults
Toyota,Prius,No,"$1,150","224,853",1," Right Rear Damage, Impact Heavy - Rear, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000006860493/2010-toyota-prius-hatch?referringPage=SearchResults
Honda,Accord,No,$950,"244,677",," Impact Light - Front, Impact Light - Rear, Impact Light - Left Side, Impact Light - Right Side, Selling Registered","5spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006900492/2005-honda-accord-sedan?referringPage=SearchResults
Toyota,Corolla,Yes,"$1,150","81,042",1," Right Side Damage, Impact Light - Right Side, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006890515/1998-toyota-corolla-windy-g-hatch?referringPage=SearchResults
Mitsubishi,L300,Yes,"$1,300","278,960",0," Stolen & Recovered, Selling Registered",N/A,3,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006860525/2008-mitsubishi-l300-2-4p-swb-4-door-van?referringPage=SearchResults
Toyota,Corolla,No,$800,"306,047",1," Rear Damage, Selling De-Registered","5spd Manual,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006890541/2004-toyota-corolla-1-8p-gl-wagon5-5m-station-wagon?referringPage=SearchResults
Nissan,Note,No,$700,"119,828",0," Front Damage, Impact Heavy - Front, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006900560/2016-nissan-note-hatch?referringPage=SearchResults
Toyota,Echo,No,$0,"272,463",0," Ignition Damage, Left Rear Damage, Left Side Damage, Selling De-Registered","4spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006900613/2005-toyota-echo-1-3p-hatch5-5m-hatch?referringPage=SearchResults
Mazda,Atenza,No,"$1,300",N/A,0," Left Side Damage, Impact Heavy - Front, Impact Heavy - Right Side, Selling De-Registered","Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006900614/2013-mazda-atenza-sedan?referringPage=SearchResults
Holden,UTE,No,$700,"121,070",2," Stolen & Recovered, Selling De-Registered","Automatic,",2,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006900619/2009-holden-ute-sv6-auto-utility?referringPage=SearchResults
Nissan,X-trail,No,$700,N/A,0," Front Damage, Left Front Damage, Impact Heavy - Front, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006900620/2009-nissan-x-trail-station-wagon?referringPage=SearchResults
Toyota,C-hr,No,$0,N/A,0," Left Rear Damage, Right Front Damage, Impact Heavy - Rear, Selling De-Registered","3spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006900629/2017-toyota-c-hr-hatch?referringPage=SearchResults
Subaru,Impreza,No,$0,"289,339",1," Rear Damage, Right Side Damage, Selling De-Registered","6spd Manual,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006900672/2006-subaru-impreza-2-0-i-hatch-man-station-wagon?referringPage=SearchResults
Toyota,Corolla,No,$700,"230,675",1," Left Rear Damage, Impact Heavy - Rear, Impact Medium - Left Side, Selling De-Registered","4spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006860698/1996-toyota-corolla-1-6p-gl-hback5-4a-hatch?referringPage=SearchResults
Suzuki,SV650S,Yes,$0,"66,668",1," LH Fairing Missing, RH Fairing Missing, Selling Registered","Automatic,",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006900738/2002-suzuki-sv650s-k2-motorcycle?referringPage=SearchResults
Toyota,Rush,No,$700,N/A,1," Front Damage, Impact Heavy - Front, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870749/2010-toyota-rush-station-wagon?referringPage=SearchResults
Subaru,Impreza,Yes,$0,"281,258",1," Right Side Damage, Impact Medium - Right Side, Selling Registered","5spd Manual,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006860833/1996-subaru-impreza-gravel-ex-station-wagon?referringPage=SearchResults
BMW,335i,No,"$1,300","110,263",1," Airbags Deployed, Left Rear Damage, Impact Heavy - Left Side, Suspension Damage, Selling De-Registered","Automatic,",4,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870846/2008-bmw-335i-m-sport-sedan?referringPage=SearchResults
CUSTOMBUILT,Toko Dual Boat Trailer,No,$400,N/A,0," Left Side Damage, Selling De-Registered",N/A,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000006900919/1994-custombuilt-toko-dual-boat-trailer-trailer?referringPage=SearchResults
CLAAS,FL120,No,$640,N/A,0, Impact Heavy - Front,Automati,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000006870934/2018-claas-fl120-tractor?referringPage=SearchResults
Suzuki,APV,Yes,"$1,800",N/A,0," Glass Broken, Ignition Damage, Vandalised - Interior, Impact Light - Rear, Stolen & Recovered, Selling Registered","5spd Manual,",2,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006890940/2013-suzuki-apv-van-1-6-5dr-van?referringPage=SearchResults
Nissan,Juke,No,"$1,800","78,551",1," Airbags Deployed, Front Damage, Impact Heavy - Front, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006900971/2019-nissan-juke-turbo-1-6p-4wd-hatch?referringPage=SearchResults
Suzuki,King Quad 500,No,$0,N/A,1," Fire Damage, Selling De-Registered",N/A,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000006900972/2020-suzuki-king-quad-500-quad-bike?referringPage=SearchResults
Volkswagen,Golf,No,$0,"64,215",2," Front Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006881053/2007-volkswagen-golf-hatch?referringPage=SearchResults
Nissan,Murano,No,$0,N/A,0," Fire - Entire Vehicle, Selling De-Registered","6spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006881233/2008-nissan-murano-station-wagon?referringPage=SearchResults
Toyota,Vitz,Yes,$700,"149,909",0," Front Damage, Selling Registered","4spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006881304/2000-toyota-vitz-hatch?referringPage=SearchResults
BMW,G310,No,$0,N/A,0," Right Side Damage, Stolen & Recovered, Selling De-Registered",N/A,N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006901434/2017-bmw-g310-r-motorcycle?referringPage=SearchResults
Volkswagen,Golf,No,$900,"135,810",2," Front Damage, Rear Damage, Impact Heavy - Front, Impact Heavy - Rear, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006901438/2011-volkswagen-golf-hatch?referringPage=SearchResults
Suzuki,DL650,Yes,$0,N/A,0," Ignition Damage, Stolen & Recovered, Selling Registered","Automatic,",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006901473/2010-suzuki-dl650-a-motorcycle?referringPage=SearchResults
Subaru,Legacy,Yes,$950,N/A,1," Interior Damage, Ignition Damage, Vandalised - Interior, Stolen & Recovered, Selling Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006901490/2005-subaru-legacy-station-wagon?referringPage=SearchResults
Mitsubishi,Galant,No,$700,"83,378",1," Left Front Damage, Left Rear Damage, Left Side Damage, Impact Heavy - Left Side, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006901531/2008-mitsubishi-galant-fortis-sedan?referringPage=SearchResults
Audi,A8,No,$700,"166,748",1," Left Side Damage, Impact Medium - Left Side, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006901540/2007-audi-a8-4-2-quattro-sedan?referringPage=SearchResults
Land Rover,Freelander,No,$900,N/A,1," Chassis Damage, Front Damage, Impact Medium - Right Side, Impact Light - Left Side, Suspension Damage, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006901557/2009-land-rover-freelander-2-station-wagon?referringPage=SearchResults
Toyota,Vitz,No,$700,N/A,0," Left Rear Damage, Rear Damage, Right Rear Damage, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006901560/2005-toyota-vitz-hatch?referringPage=SearchResults
Nissan,Tiida,No,$0,"236,949",1," Front Damage, Impact Heavy - Front, Impact Light - Left Side, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006901590/2004-nissan-tiida-hatch?referringPage=SearchResults
Toyota,Vitz,Yes,$700,"185,183",0," Glass Broken, Ignition Damage, Selling Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006901605/2004-toyota-vitz-hatch?referringPage=SearchResults
