Manufacturer,Model,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Mazda,Demio,No,$0,N/A,0," Front Damage, Left Front Damage, Left Rear Damage, Rear Damage, Right Front Damage, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006850035/2011-mazda-demio-hatch?referringPage=SearchResults
Honda,CRV,No,$800,N/A,1," Airbags Deployed, Front Damage, Impact Medium - Front, Airbags Deployed, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870083/2006-honda-crv-station-wagon?referringPage=SearchResults
Nissan,Serena,No,$850,N/A,0," Airbags Deployed, Front Damage, Right Front Damage, Impact Heavy - Front, Selling De-Registered",N/A,8,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000006860088/2013-nissan-serena-hybrid-station-wagon?referringPage=SearchResults
Kia,Soul,No,"$1,000","38,789",1," Rear Damage, Impact Heavy - Right Side, Selling De-Registered","7spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870104/2018-kia-soul-turbo-1-6p-7am-hatch?referringPage=SearchResults
Mazda,Bounty,Yes,$700,N/A,0," Ignition Damage, Vandalised - Interior, Stolen & Recovered, Selling Registered","5spd Manual,",3,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006870108/2003-mazda-bounty-std-cab-c-c-2wd-td-utility?referringPage=SearchResults
Toyota,Corolla,No,$800,N/A,1," Rear Damage, Impact Heavy - Rear, Selling De-Registered","4spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870115/2012-toyota-corolla-1-8p-gx-hatch-5-4a-hatch?referringPage=SearchResults
Toyota,Ipsum,No,$700,N/A,1," Front Damage, Ignition Damage, Left Front Damage, Right Front Damage, Selling De-Registered",N/A,7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006860113/2008-toyota-ipsum-240i-station-wagon?referringPage=SearchResults
Toyota,Blade,No,$800,N/A,1," Right Side Damage, Impact Heavy - Right Side, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870122/2007-toyota-blade-hatch?referringPage=SearchResults
BMW,330i,No,$800,"185,987",2," Right Rear Damage, Impact Medium - Right Side, Suspension Damage, Selling De-Registered","6spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870123/2008-bmw-330i-sedan-6a-4dr-3-0l-sedan?referringPage=SearchResults
Suzuki,Swift,No,$700,"177,137",1," Left Side Damage, Impact Light - Front, Impact Light - Left Side, Impact Light - Right Side, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870127/2014-suzuki-swift-hatch?referringPage=SearchResults
Toyota,RAV4,No,"$1,000",N/A,1," Front Damage, Impact Heavy - Front, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870140/2006-toyota-rav4-station-wagon?referringPage=SearchResults
Mazda,Demio,Yes,$700,N/A,0," Interior Damage, Left Rear Damage, Roof Damage, Vandalised - Interior, Stolen & Recovered, Selling Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870144/2006-mazda-demio-hatch?referringPage=SearchResults
MINI,Clubman,No,$700,"90,705",1," Rear Damage, Impact Medium - Front, Impact Light - Rear, Selling De-Registered",N/A,4,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870146/2009-mini-clubman-hatch?referringPage=SearchResults
Toyota,Markx,Yes,$800,N/A,1," Ignition Damage, Vandalised - Interior, Impact Light - Right Side, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870155/2008-toyota-markx-sedan?referringPage=SearchResults
Toyota,Vitz,No,$0,"131,036",0," Front Damage, Glass Broken, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870158/2008-toyota-vitz-hatch?referringPage=SearchResults
Mercedes-Benz,E200,Yes,"$1,000","79,632",1," Front Damage, Impact Medium - Front, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006860257/2011-mercedes-benz-e200-sedan?referringPage=SearchResults
Toyota,Yaris,Yes,$850,"327,553",1," Front Damage, Impact Light - Front, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870261/2010-toyota-yaris-t130-1-3p-hatch5-5m-hatch?referringPage=SearchResults
Nissan,Tiida,No,$0,"40,769",1," Left Rear Damage, Impact Light - Rear, Impact Light - Right Side, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870266/2006-nissan-tiida-1-8-petrol-st-sedan?referringPage=SearchResults
Skoda,Octavia,No,$700,"214,014",0," Rear Damage, Right Side Damage, Impact Heavy - Front, Selling De-Registered","7spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870268/2017-skoda-octavia-rs-tsi-162kw-6man-l-sedan?referringPage=SearchResults
Audi,A8,No,"$1,800","103,759",1," Front Damage, Impact Medium - Front, Selling De-Registered","6spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870270/2008-audi-a8-sedan?referringPage=SearchResults
Mitsubishi,Outlander,No,$0,"280,218",0," Engine Damage, Front Damage, Glass Broken, Impact Heavy - Front, Selling De-Registered","Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870283/2006-mitsubishi-outlander-station-wagon?referringPage=SearchResults
Fiat,Panda,No,$0,"99,616",1," Rear Damage, Impact Medium - Rear, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870311/2015-fiat-panda-easy-0-9p-5am-ha-5d-hatch?referringPage=SearchResults
Toyota,Vitz,No,$700,"122,906",1," Front Damage, Impact Medium - Front, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870324/2005-toyota-vitz-hatch?referringPage=SearchResults
Ford,Fiesta,No,$0,"68,865",1," Front Damage, Impact Heavy - Front, Airbags Deployed, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870337/2018-ford-fiesta-trend-1-5p-6at-ha-5-hatch?referringPage=SearchResults
Mazda,Axela,No,$0,"150,875",0," Engine Damage, Front Damage, Left Front Damage, Left Rear Damage, Left Side Damage, Rear Damage, Right Side Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006830373/2005-mazda-axela-hatch?referringPage=SearchResults
Mazda,CX-5,No,$750,N/A,0," Airbags Deployed, Left Front Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006860383/2016-mazda-cx-5-gsx-station-wagon?referringPage=SearchResults
Toyota,Camry,No,"$1,000",N/A,1," Front Damage, Rear Damage, Impact Heavy - Front, Impact Heavy - Rear, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870412/2012-toyota-camry-gl-steel-2-5p-sdn-6-sedan?referringPage=SearchResults
Mazda,Axela,No,$0,N/A,1," Front Damage, Impact Heavy - Front, Impact Medium - Right Side, Impact Light - Left Side, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870413/2008-mazda-axela-hatch?referringPage=SearchResults
Mazda,Demio,Yes,$0,"161,891",0," Front Damage, Ignition Damage, Left Side Damage, Rear Damage, Right Side Damage, Stolen & Recovered, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870417/2004-mazda-demio-hatch?referringPage=SearchResults
Subaru,Impreza,Yes,$700,N/A,0," Ignition Damage, Vandalised - Interior, Stolen & Recovered, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870419/2005-subaru-impreza-2-0-gx-hatch-auto-station-wagon?referringPage=SearchResults
Toyota,Prius,No,$800,"277,369",1," Front Damage, Impact Heavy - Left Side, Impact Medium - Front, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000006870420/2012-toyota-prius-hatch?referringPage=SearchResults
Toyota,Corolla,No,$700,"229,152",1," Front Damage, Left Front Damage, Right Front Damage, Impact Medium - Front, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870464/1999-toyota-corolla-1-8p-glx-hatch-4a-hatch?referringPage=SearchResults
Ford,Focus,No,$700,"148,016",1," Left Side Damage, Impact Medium - Left Side, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870466/2012-ford-focus-trend-2-0-auto-hatc-hatch?referringPage=SearchResults
Mazda,Axela,No,$700,"147,857",2," Left Front Damage, Left Rear Damage, Impact Medium - Left Side, Impact Light - Right Side, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870468/2009-mazda-axela-hatch?referringPage=SearchResults
Toyota,Wish,No,$700,"168,606",1," Rear Damage, Impact Medium - Rear, Selling De-Registered","Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870516/2004-toyota-wish-station-wagon?referringPage=SearchResults
Nissan,Tiida,Yes,$850,"267,202",1," Left Front Damage, Impact Medium - Front, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870517/2007-nissan-tiida-hatch?referringPage=SearchResults
Land Rover,Freelander,No,$800,"217,724",0," Front Damage, Glass Broken, Roof Damage, Selling De-Registered","6spd Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006870518/2008-land-rover-freelander-station-wagon?referringPage=SearchResults
Toyota,Markx,No,$700,N/A,0," Left Side Damage, Stolen & Recovered, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006770540/2005-toyota-markx-sedan?referringPage=SearchResults
TITAN,Domestic,No,"$1,550",N/A,0," Frame Damaged, Underbody Damage, Selling De-Registered",N/A,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000006860543/2023-titan-domestic-trailer--box-domestic-?referringPage=SearchResults
Honda,Odyssey,No,$700,"187,060",0," Rear Damage, Selling De-Registered","5spd Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006860544/2010-honda-odyssey-station-wagon?referringPage=SearchResults
HOMEBUILT,Caravan,No,"$4,000",1,3," Right Rear Damage, Selling De-Registered",N/A,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000006860659/2023-homebuilt-caravan-caravan?referringPage=SearchResults
Freightliner,FL,No,"$6,000","379,129",1," Chassis Damage, Rolled, Impact Medium - Right Side, Dismantled - Interior, Selling De-Registered","18spd Automatic H/L,",2,N/A,https://manheim.co.nz/damaged-vehicles/000000000006830653/1997-freightliner-fl-112-service-truck-gvm-24-000kg?referringPage=SearchResults
Audi,A6,Yes,$300,"237,571",1," Rear Damage, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006860679/2002-audi-a6-quattro-allroad-2-7-station-wagon?referringPage=SearchResults
Toyota,Aqua,No,$800,"248,367",1," Rear Damage, Impact Heavy - Rear, Selling De-Registered","CVT,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000006860696/2014-toyota-aqua-hybrid-hatch?referringPage=SearchResults
Toyota,Corolla,No,$800,"113,973",1," Left Side Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006860706/2011-toyota-corolla-1-8p-gx-sedan-4-4a-sedan?referringPage=SearchResults
Mercedes-Benz,CLK,No,"$1,800",N/A,1," Rear Damage, Impact Heavy - Right Side, Selling De-Registered","Automatic,",4,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870743/2008-mercedes-benz-clk-280-elegance-sedan?referringPage=SearchResults
