Manufacturer,Model,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Toyota,Corolla,Yes,$950,"294,893",0," Glass Broken, Ignition Damage, Left Side Damage, Malicious/Vandalised, Right Front Damage, Vandalised - Interior, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080002/2006-toyota-corolla-1-8p-gl-hatch5-4a-hatch?referringPage=SearchResults
Mazda,Demio,Yes,$600,"186,741",0," Glass Broken, Ignition Damage, Right Rear Damage, Stolen & Recovered, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080021/2007-mazda-demio-hatch?referringPage=SearchResults
Subaru,Forester,No,$600,"124,473",1," Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080031/2010-subaru-forester-station-wagon?referringPage=SearchResults
FACTORY BUILT,Tianying,No,$50,"3,389",1," Structural Damage, Selling De-Registered","Automatic,",N/A,Electric,https://manheim.co.nz/damaged-vehicles/000000000007080065/2021-factory-built-tianying-ty4000dq-6c-v6-motorcycle?referringPage=SearchResults
Volkswagen,Tiguan,No,"$1,000","108,275",1," Chassis Damage, Left Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080098/2014-volkswagen-tiguan-tsi132kw-2-0p4wd7a--hatch?referringPage=SearchResults
Nissan,Skyline,No,$900,N/A,, Selling Registered,"Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007060098/2007-nissan-skyline-250gt-sedan?referringPage=SearchResults
Toyota,Corolla,No,$600,"206,500",1," Front Damage, Rear Damage, Right Rear Damage, Structural Damage, Selling De-Registered","5spd Manual,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080101/1997-toyota-corolla-1-6p-gl-wagon5-5m-station-wagon?referringPage=SearchResults
Honda,fit,No,$350,"128,258",2," Airbags Deployed, Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080102/2004-honda-fit-hatch?referringPage=SearchResults
BYD,Atto 3,No,"$2,100",N/A,0," Left Rear Damage, Rear Damage, Right Rear Damage, Structural Damage, Selling De-Registered",N/A,5,Electric,https://manheim.co.nz/damaged-vehicles/000000000007080105/2023-byd-atto-3-extended-range-60kw-station-wagon?referringPage=SearchResults
Mazda,MAZDA2,No,$600,N/A,0," Front Damage, Right Side Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080106/2019-mazda-mazda2-gsx-1-5p-6at-hatch?referringPage=SearchResults
