Manufacturer,Model,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Toyota,Hilux,Yes,N/A,N/A,0," Ignition Damage, Stolen & Recovered, Selling Registered","5spd Manual,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006860086/2010-toyota-hilux-3-0td-2wd-dc-5m-dual-cab-utility?referringPage=SearchResults
Volkswagen,Tiguan,No,N/A,"46,503",1," Left Side Damage, Impact Heavy - Left Side, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006860099/2021-volkswagen-tiguan-life-tsi-station-wagon?referringPage=SearchResults
Toyota,Vanguard,No,N/A,"173,795",1," Front Damage, Impact Medium - Front, Selling De-Registered","Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870160/2010-toyota-vanguard-station-wagon?referringPage=SearchResults
Toyota,Aqua,No,$0,N/A,1," Right Side Damage, Impact Heavy - Right Side, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000006860180/2014-toyota-aqua-hatch?referringPage=SearchResults
Toyota,Wish,Yes,$0,N/A,1," Left Front Damage, Impact Heavy - Rear, Selling Registered","Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870253/2004-toyota-wish-station-wagon?referringPage=SearchResults
Kia,Sorento,No,N/A,"10,976",0," Front Damage, Right Side Damage, Selling De-Registered","Automatic,",7,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000006870262/2023-kia-sorento-hev-ex-1-6pht-4wd-station-wagon?referringPage=SearchResults
Toyota,Prius,No,$0,"275,763",0," Front Damage, Rear Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000006870281/2015-toyota-prius-station-wagon?referringPage=SearchResults
Honda,Odyssey,No,$0,"168,025",1," Front Damage, Selling De-Registered","Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870308/2009-honda-odyssey-station-wagon?referringPage=SearchResults
Toyota,Aqua,Yes,N/A,"59,479",0," Glass Broken, Ignition Damage, Impact Heavy - Left Side, Vandalised - Interior, Stolen & Recovered, Selling Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000006870316/2016-toyota-aqua-hatch?referringPage=SearchResults
Nissan,Navara,No,N/A,N/A,1," Chassis Damage, Impact Heavy - Front, Selling De-Registered","Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006870331/2021-nissan-navara-st-x-2-3d-4wd-7am-u-dual-cab-utility?referringPage=SearchResults
