Manufacturer,Model,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Ford,Laser,No,$0,"128,214",1," Glass Broken, Ignition Damage, Right Front Damage, Stolen & Recovered, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007040068/1995-ford-laser-fe-sedan?referringPage=SearchResults
Kawasaki,KLR 650,No,$0,N/A,0," Front Damage, Structural Damage, Selling De-Registered","Automatic,",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007010092/2011-kawasaki-klr-650-motorcycle?referringPage=SearchResults
Kawasaki,ex,No,$0,N/A,0," Frame Damaged, Stolen & Recovered, Selling De-Registered","Automatic,",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007010146/2012-kawasaki-ex-300a-motorbike?referringPage=SearchResults
Suzuki,UZ50,No,$0,"7,193",," Engine Damage, Ignition Damage, Right Front Damage, Selling Registered","Automatic,",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007030176/2024-suzuki-uz50-scooter?referringPage=SearchResults
Yamaha,Bruin,No,$0,"33,339",0," Front Damage, Right Rear Damage, Salt Water Damage, Water Damage, Selling De-Registered","2spd Automatic, Drive Type, Rear Wheel Driv",N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000007040209/2011-yamaha-bruin-quad-bike?referringPage=SearchResults
Harley-Davidson,CVO,No,$0,N/A,1," Structural Damage, Selling De-Registered","Automatic,",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007040254/2018-harley-davidson-cvo-19-ultra-limited-motorcycle?referringPage=SearchResults
Honda,fit,No,$0,"105,469",1," Front Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007040261/2004-honda-fit-hatch?referringPage=SearchResults
Toyota,Vitz,No,$700,N/A,0," Right Rear Damage, Structural Damage, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007020279/1999-toyota-vitz-station-wagon?referringPage=SearchResults
Ford,Mondeo,No,$700,"199,740",1," Left Side Damage, Structural Damage, Selling De-Registered","5spd Manual,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007040601/2007-ford-mondeo-wag-2-0-man-station-wagon?referringPage=SearchResults
Toyota,Alphard,No,"$1,350","187,993",1," Rear Damage, Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",8,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007040603/2006-toyota-alphard-station-wagon?referringPage=SearchResults
BMW,118i,No,$0,"141,295",1," Left Front Damage, Left Rear Damage, Left Side Damage, Rear Damage, Right Front Damage, Right Rear Damage, Right Side Damage, Structural Damage, Selling De-Registered","5spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007040613/2005-bmw-118i-hatch?referringPage=SearchResults
Toyota,Passo,No,"$1,350","235,163",, Selling Registered,"4spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007040616/2004-toyota-passo-hatch?referringPage=SearchResults
Mitsubishi,L300,No,$700,"336,155",0," Interior Damage, Stolen & Recovered, Selling De-Registered","5spd Manual,",3,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007040618/2002-mitsubishi-l300-2-4p-lwb-5dr-m-van?referringPage=SearchResults
Toyota,Vitz,No,$950,"121,230",0," Engine Damage, Interior Damage, Structural Damage, Water Damage, Selling De-Registered","5spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007040635/2006-toyota-vitz-hatch?referringPage=SearchResults
Toyota,Corolla,No,$700,"273,347",1," Rear Damage, Structural Damage, Selling De-Registered","Manual,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007040668/1999-toyota-corolla-station-wagon?referringPage=SearchResults
Audi,A6,No,"$1,850","120,525",1," Right Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","8spd Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007030695/2013-audi-a6-hybrid-sedan?referringPage=SearchResults
Walker,MBK23,No,$0,"3,419 HR Showing, Transmission, Automatic, Fuel Type, Petro",0," Structural Damage, Selling De-Registered","Automatic, Fuel Type, Petro",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007010787/2013-walker-mbk23-mower--ride-on-?referringPage=SearchResults
Honda,GL,Yes,$0,"101,648",1," Right Side Damage, Selling Registered","5spd Manual,",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007040791/2015-honda-gl-1800-motorcycle?referringPage=SearchResults
Ford,Territory,No,"$1,500","219,584",1," Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007040797/2016-ford-territory-titanium-rwd-4-0p-6-station-wagon?referringPage=SearchResults
Mazda,Axela,Yes,"$1,250","168,370",1," Left Side Damage, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007040799/2009-mazda-axela-sedan?referringPage=SearchResults
Nissan,NV100,No,$0,"115,542",1," Chassis Damage, Front Damage, Structural Damage, Selling De-Registered","Automatic,",4,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007040800/2016-nissan-nv100-clipper-station-wagon?referringPage=SearchResults
Isuzu,ELF,No,$0,"269,861",, Selling Registered,"5spd Manual Dogleg + Reverse,",3,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007040814/1998-isuzu-elf-truck-gcm-7-000kg?referringPage=SearchResults
Mitsubishi,Pajero,No,"$1,350",N/A,1," Front Damage, Structural Damage, Selling De-Registered",N/A,7,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007040831/1999-mitsubishi-pajero-di-diesel-station-wagon?referringPage=SearchResults
Mazda,Demio,No,$0,"128,327",0," Glass Broken, Interior Damage, Ignition Damage, Structural Damage, Stolen & Recovered, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007030865/2005-mazda-demio-hatch?referringPage=SearchResults
Honda,Civic,No,$0,N/A,0," Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered",N/A,5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007040882/2008-honda-civic-sedan?referringPage=SearchResults
Toyota,Lucida,Yes,$800,"144,834",0," Ignition Damage, Right Front Damage, Vandalised - Interior, Stolen & Recovered, Selling Registered","Automatic,",8,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007040982/1998-toyota-lucida-estima-van?referringPage=SearchResults
Triumph,Street Triple,No,$0,"11,464",1," Front Damage, Right Rear Damage, Structural Damage, Selling De-Registered","Manual,",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007040986/2016-triumph-street-triple-660-abs-b1-ls7-motorcycle?referringPage=SearchResults
Honda,TRX 420,No,$0,"4,298",1," Structural Damage, Selling De-Registered",Manua,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000007040990/2011-honda-trx-420-quad-bike?referringPage=SearchResults
Land Rover,Range Rover Sport,Yes,N/A,N/A,," Engine Damage, Selling Registered","Automatic,",5,N/A,https://manheim.co.nz/damaged-vehicles/000000000007041038/2017-land-rover-range-rover-sport-sdv8hsedynamic-4-4d-station-wagon?referringPage=SearchResults
Toyota,Markx,No,$0,N/A,0," Fire - Entire Vehicle, Stolen & Recovered, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007041041/2007-toyota-markx-sedan?referringPage=SearchResults
Nissan,Bluebird,No,$0,N/A,0," Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007041048/2006-nissan-bluebird-sylphy-sedan?referringPage=SearchResults
Nissan,AD,No,$700,N/A,1," Water Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007011071/2006-nissan-ad-station-wagon?referringPage=SearchResults
TCM,L4-2,No,$0,"6,588 HR Showing, Transmission, Automatic, Engine, 3 Cyl 1.5L, Drive Type, 4x4, Fuel Type, Diese",, Selling Registered,"Automatic,",N/A,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007041123/2003-tcm-l4-2-loader--wheeled-?referringPage=SearchResults
Toyota,Aqua,No,$950,"79,966",1," Chassis Damage, Front Damage, Left Front Damage, Structural Damage, Selling De-Registered","2spd Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007041127/2014-toyota-aqua-hatch?referringPage=SearchResults
Yamaha,MT09A,No,$0,"7,317",1," Front Damage, Right Side Damage, Structural Damage, Selling De-Registered","Manual,",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007041129/2021-yamaha-mt09a-m-motorcycle?referringPage=SearchResults
Toyota,Prius,No,"$1,050","97,218",1," Left Side Damage, Structural Damage, Selling De-Registered","Manual,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007031154/2015-toyota-prius-hybrid-hatch?referringPage=SearchResults
HOMEBUILT,Custom,No,$150,N/A,0," Structural Damage, Suspension Damage, Selling De-Registered",N/A,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000007041162/1982-homebuilt-custom-trailer?referringPage=SearchResults
Mitsubishi,Outlander,No,"$1,350",N/A,0," Airbags Deployed, Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered",N/A,5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007041174/2013-mitsubishi-outlander-station-wagon?referringPage=SearchResults
NEW Holland,TL80A,No,$0,N/A,0," Burnt 100%, Structural Damage, Selling De-Registered",Automati,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000007031178/2001-new-holland-tl80a-tractor?referringPage=SearchResults
Nissan,Note,No,$0,N/A,0," Front Damage, Left Front Damage, Structural Damage, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007041180/2006-nissan-note-hatch?referringPage=SearchResults
Toyota,Spacio,No,$0,"223,446",0," Has Key, Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007041181/1998-toyota-spacio-station-wagon?referringPage=SearchResults
TCM,L4-2,No,$0,"6,755 HR Showing, Transmission, Automatic, Engine, 3 Cyl 1.5L, Drive Type, 4x4, Fuel Type, Diese",, Selling Registered,"Automatic,",N/A,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007041212/2004-tcm-l4-2-loader--wheeled-?referringPage=SearchResults
Toyota,Wish,No,$700,"242,945",2," Rear Damage, Structural Damage, Selling De-Registered","Automatic,",6,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007031221/2003-toyota-wish-station-wagon?referringPage=SearchResults
Toyota,Aqua,No,$950,N/A,0," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007031269/2012-toyota-aqua-hatch?referringPage=SearchResults
Suzuki,SV1000S,No,$0,N/A,, Selling De-Registered,N/A,N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006731294/2004-suzuki-sv1000s-k3-motorcycle?referringPage=SearchResults
Subaru,Legacy,No,$800,N/A,0," Left Side Damage, Structural Damage, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007021384/2008-subaru-legacy-sedan?referringPage=SearchResults
Mazda,Axela,No,$0,"159,262",1," Right Side Damage, Structural Damage, Suspension Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007041388/2005-mazda-axela-hatch?referringPage=SearchResults
Nissan,Tiida,Yes,$900,N/A,1," Front Damage, Glass Broken, Interior Damage, Right Front Damage, Vandalised - Interior, Stolen & Recovered, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007041515/2008-nissan-tiida-latio-sedan?referringPage=SearchResults
Toyota,Vitz,No,$700,N/A,0," Rear Damage, Structural Damage, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007041533/2005-toyota-vitz-hatch?referringPage=SearchResults
