Manufacturer,Model,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
TRAILER,Wireco Built,No,$400,N/A,0," Stolen & Recovered, Selling De-Registered",N/A,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000006890036/2008-trailer-wireco-built-trailer?referringPage=SearchResults
Subaru,Impreza,Yes,$0,"286,933",2," Left Front Damage, Impact Heavy - Front, Impact Heavy - Right Side, Selling Registered","Manual,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006910040/2006-subaru-impreza-2-0-i-hatch-man-station-wagon?referringPage=SearchResults
Volkswagen,Golf 2.0 Convertible,No,$0,N/A,0," Airbags Deployed, Impact Heavy - Front, Selling De-Registered",N/A,4,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006900122/2000-volkswagen-golf-2-0-convertible-cabriolet?referringPage=SearchResults
Kia,Sportage SW,No,N/A,N/A,0," Front Damage, Has Key, Selling De-Registered","6spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006900159/2014-kia-sportage-sw-station-wagon?referringPage=SearchResults
CARAVAN,Coachman Amara 4/520,No,$0,N/A,0," Front Damage, Left Side Damage, Selling De-Registered",N/A,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000006910296/2006-caravan-coachman-amara-4-520-caravan?referringPage=SearchResults
Ford,Telstar,No,$0,"195,799",0," Has Key, Left Rear Damage, Right Rear Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006910309/1995-ford-telstar-2-5-xri-a-hatch?referringPage=SearchResults
ANGLO,Galaxy 16 Foot,No,$640,N/A,0," Front Damage, Rear Damage, Impact Light - Front, Under Body Damage, Selling De-Registered",N/A,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000006900422/1976-anglo-galaxy-16-foot-caravan?referringPage=SearchResults
Nissan,NV350,No,$0,"80,870",0," Left Rear Damage, Left Side Damage, Rear Damage, Selling De-Registered",N/A,2,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006900424/2016-nissan-nv350-van?referringPage=SearchResults
Nissan,Wingroad,No,$0,N/A,0," Left Front Damage, Impact Heavy - Left Side, Vandalised - Interior, Impact Medium - Front, Impact Light - Right Side, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006910461/2007-nissan-wingroad-station-wagon?referringPage=SearchResults
Toyota,Wish,No,$0,N/A,0," Fire Damage, Impact Heavy - Front, Selling De-Registered","Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006900501/2004-toyota-wish-station-wagon?referringPage=SearchResults
