Manufacturer,Model,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Ford,Laser,No,$50,"128,214",1," Glass Broken, Ignition Damage, Right Front Damage, Stolen & Recovered, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007040068/1995-ford-laser-fe-sedan?referringPage=SearchResults
Kawasaki,KLR 650,No,$300,N/A,0," Front Damage, Structural Damage, Selling De-Registered","Automatic,",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007010092/2011-kawasaki-klr-650-motorcycle?referringPage=SearchResults
Kawasaki,ex,No,$150,N/A,0," Frame Damaged, Stolen & Recovered, Selling De-Registered","Automatic,",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007010146/2012-kawasaki-ex-300a-motorbike?referringPage=SearchResults
Suzuki,UZ50,No,$500,"7,193",," Engine Damage, Ignition Damage, Right Front Damage, Selling Registered","Automatic,",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007030176/2024-suzuki-uz50-scooter?referringPage=SearchResults
Yamaha,Bruin,No,$500,"33,339",0," Front Damage, Right Rear Damage, Salt Water Damage, Water Damage, Selling De-Registered","2spd Automatic, Drive Type, Rear Wheel Driv",N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000007040209/2011-yamaha-bruin-quad-bike?referringPage=SearchResults
Harley-Davidson,CVO,No,"$7,700",N/A,1," Structural Damage, Selling De-Registered","Automatic,",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007040254/2018-harley-davidson-cvo-19-ultra-limited-motorcycle?referringPage=SearchResults
Honda,fit,No,$250,"105,469",1," Front Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007040261/2004-honda-fit-hatch?referringPage=SearchResults
BMW,Z3,No,$0,"138,917",0," Interior Damage, Structural Damage, Water Damage, Selling De-Registered","5spd Automatic,",2,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007050289/1998-bmw-z3-coup%C3%A9?referringPage=SearchResults
BMW,318,No,$200,"308,354",1," Glass Broken, Rear Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007050291/1995-bmw-318-ti-hatch?referringPage=SearchResults
Jeep,Grand Cherokee,No,N/A,"176,446",1," Left Front Damage, Suspension Damage, Selling De-Registered","Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007050302/2013-jeep-grand-cherokee-overland-3-0d4wd8a--station-wagon?referringPage=SearchResults
Suzuki,Swift,No,$600,"31,989",1," Left Rear Damage, Rear Damage, Right Rear Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007050304/2008-suzuki-swift-hatch?referringPage=SearchResults
Mazda,MPV,No,$650,"150,376",1," Interior Damage, Left Front Damage, Right Side Damage, Structural Damage, Stolen & Recovered, Selling De-Registered","Automatic,",8,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007050306/2006-mazda-mpv-station-wagon?referringPage=SearchResults
Volkswagen,Golf,No,$0,"106,733",1," Left Side Damage, Right Front Damage, Structural Damage, Selling De-Registered","5spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007050310/2012-volkswagen-golf-tsi-118kw-7dsg-hatch?referringPage=SearchResults
Suzuki,Swift,No,$450,"171,518",0," Front Damage, Left Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007050312/2005-suzuki-swift-hatch?referringPage=SearchResults
Toyota,Aqua,Yes,$0,N/A,0," Front Damage, Glass Broken, Interior Damage, Ignition Damage, Left Side Damage, Right Side Damage, Stolen & Recovered, Selling Registered",N/A,5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007050320/2016-toyota-aqua-hybrid-hatch?referringPage=SearchResults
Volkswagen,Scirocco,No,$0,N/A,1," Front Damage, Right Rear Damage, Structural Damage, Suspension Damage, Selling De-Registered",N/A,4,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007050331/2010-volkswagen-scirocco-hatch?referringPage=SearchResults
Ford,Laser 1.5 SW,No,$150,"294,225",1," Left Front Damage, Structural Damage, Selling De-Registered","5spd Manual,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007050371/1990-ford-laser-1-5-sw-station-wagon?referringPage=SearchResults
Subaru,Outback,No,$375,"262,370",1," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007050444/2004-subaru-outback-station-wagon?referringPage=SearchResults
Mitsubishi,Outlander,No,$0,N/A,0," Fire Damage, Left Side Damage, Fire - Engine, Fire - Interior, Structural Damage, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007050448/2011-mitsubishi-outlander-station-wagon?referringPage=SearchResults
Suzuki,Swift,No,$0,"91,149",1," Glass Broken, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007050455/2011-suzuki-swift-gl-1-4-5dr-hatch?referringPage=SearchResults
