Manufacturer,Model,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Holden,Colorado,Yes,N/A,N/A,0," Ignition Damage, Stolen & Recovered, Selling Registered","6spd Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006860082/2016-holden-colorado-ltz-dc-pu-2-8d-6at-dual-cab-chassis?referringPage=SearchResults
Nissan,Tiida,No,$400,"135,239",1," Front Damage, Impact Heavy - Front, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006860094/2010-nissan-tiida-hatch?referringPage=SearchResults
Ford,Focus,Yes,$400,"185,731",1," Engine Damage, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006860110/2007-ford-focus-2-0-a-hatch-hatch?referringPage=SearchResults
Holden,Spark,No,$400,N/A,2," Front Damage, Rear Damage, Impact Medium - Rear, Impact Light - Front, Selling De-Registered","CVT,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006860121/2018-holden-spark-lt-1-4p-cvt-hatch?referringPage=SearchResults
Nissan,March,No,$400,N/A,1," Rear Damage, Impact Heavy - Rear, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006860123/2004-nissan-march-hatch?referringPage=SearchResults
Mazda,Axela,No,$500,N/A,0," Front Damage, Impact Heavy - Front, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006860128/2010-mazda-axela-hatch?referringPage=SearchResults
Mitsubishi,Outlander,No,N/A,N/A,0," Front Damage, Selling De-Registered","6spd Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006840123/2021-mitsubishi-outlander-ls-2-4p-cvt-station-wagon?referringPage=SearchResults
CARAVAN,Elddis Firestorm 420,No,$0,N/A,0," Interior Damage, Water Damage, Selling De-Registered",N/A,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000006830131/1999-caravan-elddis-firestorm-420-caravan?referringPage=SearchResults
Kawasaki,ZR,No,$0,"7,957",0," Right Side Damage, Selling De-Registered","Automatic,",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006860148/2014-kawasaki-zr-800a-motorcycle?referringPage=SearchResults
Toyota,Wish,No,$400,N/A,0," Impact Medium - Front, Impact Medium - Rear, Impact Medium - Right Side, Selling De-Registered","Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006860168/2006-toyota-wish-station-wagon?referringPage=SearchResults
Peugeot,207,No,$300,N/A,1," Airbags Deployed, Front Damage, Rear Damage, Impact Heavy - Front, Impact Medium - Rear, Selling De-Registered","4spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006860178/2007-peugeot-207-xsp-1-6-5dr-4sp-a-p-hatch?referringPage=SearchResults
Holden,Colorado,No,$1,N/A,0," Fire - Entire Vehicle, Selling De-Registered","5spd Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006860250/2019-holden-colorado-z71-dc-pu-2-8dt-4wd-dual-cab-utility?referringPage=SearchResults
Nissan,Tiida,No,$400,"232,254",0," Front Damage, Left Side Damage, Roof Damage, Impact Medium - Front, Impact Medium - Left Side, Suspension Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006860320/2004-nissan-tiida-hatch?referringPage=SearchResults
Holden,Astra,No,$200,N/A,0," Left Front Damage, Impact Heavy - Right Side, Selling De-Registered","4spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006860335/2004-holden-astra-classic-hatch-auto-hatch?referringPage=SearchResults
Mazda,Bounty,No,$400,"315,009",1," Front Damage, Rear Damage, Impact Heavy - Rear, Impact Medium - Front, Selling De-Registered","5spd Manual,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006860344/2005-mazda-bounty-dbl-cab-w-s-4wd-sdx-dual-cab-utility?referringPage=SearchResults
Nissan,Tiida,No,$200,"117,949",0," Chassis Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006830341/2004-nissan-tiida-hatch?referringPage=SearchResults
Toyota,RAV4,No,N/A,"332,359",0," Left Side Damage, Impact Medium - Right Side, Suspension Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006860387/2013-toyota-rav4-gxl-2-5p-suv-6a-station-wagon?referringPage=SearchResults
Ford,Focus,No,$150,"99,190",0," Front Damage, Rear Damage, Impact Medium - Front, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006830412/2008-ford-focus-2-0-a-hatch-hatch?referringPage=SearchResults
